ax_min,ax_max,ax_int,ax_mean,vx,ay_min,ay_max,ay_int,ay_mean,vy,az_min,az_max,az_int,az_mean,vz,wx_min,wx_max,wx_int,wx_mean,wxf,wy_min,wy_max,wy_int,wy_mean,wyf,wz_min,wz_max,wz_int,wz_mean,wzf,a_int,w_int,make,left,right,short,long,file_name,suggestion
-1998,1387,-318632.9662698413,-370.75,2.3793708765922252,-1954,1996,316770.011904762,364.1142857142857,2.4444889223603856,-1996,1941,16361.511904761901,21.242857142857144,4.432129028634282,-1234.2,1338.8,-459.68293650793606,-0.7871428571428586,5.837127466186354,-1708.0,2293.4,15046.515873015875,19.068571428571435,5.837127466186354,-943.7,852.4,17173.0501984127,20.11642857142857,0.0,1084302.908435094,151238.88401147307,1,0,0,0,0,1596174835a.csv,ns
-1998,1785,-113006.91666666666,-157.0077519379845,1.7174877447418404,-1387,1996,356914.82539682544,453.86821705426354,3.1832753089823624,-1996,1998,251249.39285714287,319.5813953488372,1.0436084906475438,-507.1,395.6,-8456.875793650794,-9.578294573643412,6.398809523809522,-1106.9,2047.9,-10045.676984126985,-2.691472868217055,57.5892857142857,-718.2,269.6,8475.133730158728,11.884496124031015,5.119047619047618,995211.6742716777,131487.1958026684,1,0,0,0,0,1596174871a.csv,ns
-1998,1219,-226681.8849206349,-260.73571428571427,4.868928528004697,-1998,1996,396211.3908730158,453.9,0.13697426229925555,-1996,1998,141941.73214285716,162.61428571428573,3.473625019226394,-924.1,2231.6,12101.616865079359,12.520714285714282,45.52959423625356,-1080.3,1421.9,26955.49325396825,29.741428571428553,2.3348509864745415,-1375.3,1771.0,22865.64444444445,26.277857142857133,63.04097663481262,1048382.7793781791,148712.14514976792,0,0,1,0,0,1596174908a.csv,ns
-1998,1435,-154982.8333333333,-177.20422535211267,4.192528136263089,-1998,1996,421723.1388888889,479.30281690140845,0.43057140742368727,-1996,1998,82310.72222222222,93.73239436619718,4.022100007425286,-1205.9,535.7,-6020.024999999998,-6.49929577464789,6.907734717042323,-1513.6,2286.2,14692.498611111105,17.956338028169007,2.3025782390141076,-1064.8,385.9,12012.56388888889,14.05352112676057,2.3025782390141076,1045638.9697476969,144405.03358618834,1,0,0,0,0,1596174944a.csv,ns
-1998,1276,-145320.02976190473,-154.78947368421052,4.360060220307285,-1459,1996,418236.0317460317,443.0263157894737,-0.5070460131255845,-1996,1998,110371.24404761902,119.33552631578948,3.188169517660423,-288.8,1700.7,21887.39384920635,22.199342105263153,9.661016949152541,-546.4,2051.2,20642.486111111106,22.192763157894728,2.1468926553672314,-991.2,1994.6,16678.697222222218,17.11776315789474,75.1412429378531,1102878.5981752751,143167.52681674206,1,0,0,0,0,1596174977a.csv,ns
-1998,1025,-265445.74603174604,-300.38028169014086,4.471381631335555,-1998,1975,401326.16269841266,453.1830985915493,1.2211486918994778,-1996,1998,112535.79365079364,126.23239436619718,4.841989941433694,-1405.4,407.2,-17954.957341269837,-20.138732394366208,6.899902818270165,-1283.8,2293.4,22838.199206349207,23.716901408450713,2.299967606090055,-692.6,556.7,11214.2128968254,13.204929577464789,6.899902818270165,1061977.4902215726,139000.1033239894,0,0,1,0,0,1596175013a.csv,ns
-1998,1121,-196976.4880952381,-228.62237762237763,4.8065680816743015,-1998,1996,436567.81746031746,479.95104895104896,0.7226167538641057,-1996,1998,107708.16269841268,129.30769230769232,4.5357709162890885,-2056.3,810.1,-18669.35238095238,-21.12237762237763,6.901544401544401,-1189.3,2293.4,20719.58492063492,27.558041958041965,2.3005148005148004,-633.6,542.1,7553.682936507935,7.802097902097899,2.3005148005148004,1062177.335186346,142980.12789020548,1,0,0,0,0,1596175047a.csv,ns
-1998,1618,-141884.55952380953,-163.74820143884892,3.8773821927384136,-1500,1988,437226.1468253968,522.0143884892086,-1.2887581482611348,-1996,1998,196004.0634920635,216.45323741007195,4.672797220737303,-1019.3,1702.1,3643.062698412698,3.6266187050359715,45.003748892372705,-2014.6,1722.6,9768.35714285714,-1.8402877697841769,78.16440597096313,-952.8,944.5,12517.312301587297,17.527338129496407,2.3686183627564583,1036550.2045978964,133547.65019278237,0,0,1,0,0,1596175083a.csv,ns
-1998,1354,-158361.13095238095,-182.006993006993,-1.2647220787673532,-1499,1968,385837.49999999994,447.43356643356645,1.2252713156697566,-1996,1998,102831.47222222222,102.1048951048951,4.294951434665965,-1171.5,619.2,-17148.433333333334,-20.906993006993005,9.212433564181028,-1380.7,2293.4,24147.08888888889,23.885314685314686,2.303108391045257,-994.5,355.0,3252.2591269841255,5.918181818181818,2.303108391045257,1053328.8560841677,141568.68662153406,1,0,0,0,0,1596175118a.csv,ns
-1998,1191,-238336.35714285716,-274.3,3.1823469920209204,-1998,1996,322115.6567460317,371.60714285714283,0.6842263890042131,-1996,1998,148802.04365079364,172.56428571428572,4.79685104666686,-736.4,538.8,-11141.496825396825,-12.377142857142855,7.004552959423624,-2293.4,2063.3,4016.35992063492,3.5314285714285676,50.19929620920264,-1117.8,431.6,11921.386904761905,14.367857142857135,9.339403945898166,1050120.450124445,137369.132640432,0,0,0,0,1,1596175156a.csv,ns
-1998,1354,-238294.61111111112,-270.1276595744681,5.032847234655054,-1945,1914,441700.6626984127,487.4751773049645,-0.006695629082076698,-1996,1998,167003.65476190476,180.65248226950354,4.557672836843394,-669.2,343.5,-5586.830158730157,-7.321276595744684,7.006211180124225,-1181.5,2286.9,38219.19960317461,33.01063829787234,2.335403726708075,-1025.7,650.2,5302.203968253967,11.04326241134752,73.56521739130436,1050191.1134434561,141844.82761314948,0,0,0,1,0,1596175197a.csv,ns
-1998,1369,-198157.24999999994,-215.8108108108108,4.238797414633561,-1619,1996,466643.0138888889,508.3310810810811,1.3521306418804817,-1996,1998,82716.30555555556,90.43243243243244,4.752050224004334,-465.9,1105.3,-3727.0666666666666,-3.4067567567567556,6.618271796324176,-1821.8,2290.2,10488.955555555558,12.422972972972975,2.2060905987747255,-1312.9,1695.0,17527.443055555555,20.07905405405406,71.69794446017858,1088742.1376063374,137802.59609329622,1,0,0,0,0,1596175232a.csv,ns
-1998,1316,-79827.68055555556,-94.52142857142857,4.243283882940996,-1998,1993,378685.99999999994,436.74285714285713,0.8129155598437777,-1996,1998,145434.83333333334,170.67857142857142,3.66311972645161,-1086.1,236.9,-18018.2125,-21.294285714285706,9.350163627863488,-2293.4,2263.9,15405.85416666667,15.972142857142847,4.675081813931744,-743.1,828.2,16040.138888888889,17.518571428571427,0.0,1049551.0852662004,141574.46915736666,0,1,0,0,0,1596175266a.csv,ns
-1998,1204,-82492.23809523808,-98.0896551724138,-1.8391943212576989,-1261,1996,422259.6706349206,471.2344827586207,0.9137747418128017,-1996,1998,79728.48412698413,99.06896551724138,4.209922788834625,-649.8,890.5,-1402.9003968253992,-3.4668965517241386,6.807511737089202,-1529.0,2274.2,19081.652380952375,31.874482758620665,2.269170579029734,-553.8,272.1,10036.562301587302,8.556551724137933,11.345852895148669,1055574.8007757585,137974.12670107477,1,0,0,0,0,1596175306a.csv,ns
-1998,1503,-116125.81944444444,-121.65384615384616,-1.9622816483069445,-1615,1996,494470.75,510.71153846153845,-0.16731058347919203,-1996,1998,73919.81944444444,79.97435897435898,5.255261681529507,-1245.7,800.0,4553.156944444444,3.9737179487179506,8.37179349576044,-1478.3,2268.8,20777.001388888893,20.08782051282051,4.18589674788022,-823.9,574.4,8395.584722222222,8.037179487179486,4.18589674788022,1141983.311839591,157395.3341408956,1,0,0,0,0,1596175343a.csv,ns
-1998,1494,-115444.79761904763,-137.5174825174825,-2.5750633876294566,-1948,1836,388228.0833333333,438.12587412587413,1.47973211726726,-1996,1998,129428.78571428571,166.94405594405595,4.1866236602076,-1557.7,440.7,-16597.022222222222,-16.68251748251749,8.051801801801801,-2288.8,1522.6,-7808.9373015873125,-2.4804195804195825,29.906692406692404,-1244.0,468.0,15567.213095238094,14.378321678321681,5.751287001287001,1045538.498416862,143079.47009100727,0,0,0,1,0,1596175386a.csv,ns
-1998,1092,-126144.83333333331,-145.01418439716312,-2.445768224472443,-328,1996,454907.7817460318,517.2553191489362,1.2417927311982324,-1996,1998,150029.11904761902,163.7163120567376,4.9234254807839815,-300.3,718.9,2969.075396825393,0.16595744680850782,7.006211180124225,-1331.8,1956.5,13027.421825396823,9.875177304964545,2.335403726708075,-690.4,320.4,716.3222222222234,3.050354609929083,5.838509316770187,1043336.0825964249,133745.14847522991,1,0,0,0,0,1596175492a.csv,ns
-1998,1297,-65501.992063492056,-84.93617021276596,3.113324220202588,-1953,1996,329354.6984126984,386.2836879432624,0.44229021212902014,-1996,1998,126098.23809523808,132.5744680851064,3.305053126897606,-1303.9,233.6,-15311.564682539682,-19.677304964539005,9.3416149068323,-2251.1,2045.1,2369.4202380952424,2.077304964539017,32.69565217391305,-842.7,249.9,10465.151587301587,12.791489361702135,5.838509316770187,1071536.29305132,154530.65897549185,0,0,0,1,0,1596175525a.csv,ns
-1998,1224,-154923.42063492062,-185.6043165467626,3.3527606622178503,-1940,1996,351327.5079365079,417.2589928057554,2.1531020634083156,-1996,1998,1234.369047619044,6.748201438848921,3.346550075805614,-608.0,346.3,-12546.473809523808,-11.2841726618705,9.485464719530505,-2293.4,2293.4,7635.563888888884,17.894964028776982,2.371366179882626,-436.3,736.0,15992.2,18.002158273381298,0.0,1036807.4221531156,153533.29971432904,1,0,0,0,0,1596175575a.csv,ns
-1998,1233,-122039.5873015873,-154.793893129771,3.6381766354309453,-1998,1442,390019.5714285715,473.0916030534351,-0.029245850594795862,-1996,1998,143006.50793650793,163.44274809160305,4.107997892658718,-1111.9,426.2,-15862.060714285715,-19.17175572519084,6.294203567035671,-2293.4,2027.6,13375.245238095235,7.40610687022901,5.035362853628537,-777.6,1006.6,14645.995238095236,21.731297709923677,0.0,983377.0890668987,123637.81631409128,1,0,0,0,0,1596175612a.csv,ns
-1998,1108,-200110.33333333328,-230.17605633802816,4.209634390009731,-1998,1995,366496.3611111111,415.71830985915494,0.7510400533683725,-1996,1998,152219.7916666667,176.38028169014083,4.200000118534805,-1245.7,503.5,-17233.59027777777,-20.258450704225357,6.907734717042323,-2293.4,2074.8,19168.156944444443,19.611267605633813,2.3025782390141076,-950.6,433.2,14972.969444444443,16.32183098591549,2.3025782390141076,1070411.8204337512,141853.1033053896,1,0,0,0,0,1596175652a.csv,ns
-1998,1166,-191244.18055555553,-225.58695652173913,3.6931723723823833,-1148,1762,370281.1944444444,434.65942028985506,-0.6766845969814638,-1996,1998,171710.52777777778,201.08695652173913,4.463262499200007,-674.4,2179.3,-2287.7263888888897,-1.192028985507244,55.71399120395822,-2158.5,1288.8,1989.5694444444423,4.516666666666669,5.927020340846619,-979.5,1695.2,23499.99027777778,28.126086956521736,0.0,997079.7127505388,137489.56721690204,0,0,0,0,1,1596175692a.csv,ns
-1998,1505,-144682.2857142857,-153.31205673758865,3.9613668119536096,-543,1996,405081.8769841269,453.0851063829787,-0.6901367063532868,-1996,1957,104677.6111111111,122.25531914893617,3.218228707141866,-256.9,2025.7,19739.33968253968,17.096453900709218,8.173913043478262,-883.4,2094.8,24192.99682539682,19.484397163120565,2.335403726708075,-849.2,1742.6,20353.080952380948,16.350354609929074,2.335403726708075,1056922.169489029,150655.50357934556,1,0,0,0,0,1596175729a.csv,ns
-1998,1045,-212270.86111111112,-240.64028776978418,-2.009164107948121,-1985,1587,336037.4126984128,387.41726618705036,1.576784720812791,-1996,1998,178413.59920634917,189.16546762589928,4.847680442072195,-543.4,1904.5,-6128.558333333333,-0.9388489208633055,46.18805807375094,-2286.1,2041.5,5735.740476190478,2.7273381294964043,33.16065707859042,-1244.3,1935.4,11726.588888888891,21.47625899280575,1.1843091813782292,1005266.6004189607,133867.3254538232,1,0,0,0,0,1596175768a.csv,ns
-1998,1961,-43378.47222222222,-47.406666666666666,-2.111313154440926,-1665,1840,370161.25,397.1066666666667,0.36543415797701534,-1996,1998,64408.31944444444,70.48666666666666,3.580766953670544,-703.2,1582.2,6441.095833333332,7.523333333333333,16.329433622666702,-1361.4,2140.1,3513.897222222224,4.465333333333335,4.354515632711121,-1216.8,1733.4,17254.802777777782,19.264666666666667,65.31773449066681,1091864.7404520072,135897.83461801975,1,0,0,0,0,1596175806a.csv,ns
-1998,1342,-202699.27777777775,-226.70833333333334,4.167732810211802,-1998,1996,365908.5555555555,410.6666666666667,1.1634190626547463,-1996,1870,88202.90277777777,100.97916666666667,4.273556629498224,-1273.0,565.1,-12300.59722222222,-13.699305555555561,9.084743624118731,-1425.7,2290.2,20461.73749999999,21.754166666666674,2.271185906029683,-415.5,244.4,13070.947222222221,14.213194444444445,4.542371812059366,1091942.8327873691,143411.77811605443,0,0,0,1,0,1596175842a.csv,ns
-1998,1238,-109035.75396825396,-108.33540372670808,3.363069515500347,-1520,1993,448541.626984127,443.7639751552795,1.6724103680627334,-1996,1998,26652.86507936507,6.3478260869565215,4.64771488833353,-1893.8,169.1,-20325.904761904767,-24.952795031055896,4.075949367088608,-2293.4,1771.1,-2135.976190476189,-3.619875776397515,39.74050632911393,-617.2,267.8,12822.301984126983,13.27391304347826,4.075949367088608,1154297.084857145,116974.28024146202,0,0,1,0,0,1596175879a.csv,ns
-1998,1998,-183365.69246031746,-198.4078947368421,3.5284657952009297,-1998,1996,442331.15277777775,469.8355263157895,0.4366975962425165,-1996,1998,83676.31150793651,92.47368421052632,4.443594499432285,-412.0,2232.0,8970.241071428572,10.546710526315787,15.02824858757062,-970.8,1043.9,994.9005952380937,1.7309210526315773,4.293785310734463,-1470.7,1536.5,11635.529166666664,11.995394736842101,66.55367231638418,1122738.89992058,133100.75077543908,1,0,0,0,0,1596175921a.csv,ns
-1998,1512,-229773.16666666663,-241.63636363636363,4.286633852184642,-1124,1996,415775.0,436.61038961038963,0.9748643250260406,-1996,1998,68824.48611111111,74.12987012987013,3.939171683845851,-514.3,1947.6,10858.88611111111,12.98506493506493,12.717463113851574,-545.8,2185.2,23031.884722222225,23.43116883116882,7.418520149746751,-325.8,1252.3,28431.16111111111,29.615584415584422,0.0,1165699.3757298635,154332.81173361265,0,1,0,0,0,1596175961a.csv,ns
-1998,1390,-66217.54166666666,-103.72115384615384,2.0411466622366676,-1946,1995,332487.1111111111,515.2115384615385,2.172922634871072,-1996,1946,-132598.18055555556,-202.83653846153845,2.10976235695725,-308.1,858.2,-106.48888888888823,0.7384615384615413,7.916209962245768,-2253.0,2293.4,19803.72361111111,28.235576923076923,4.749725977347461,-338.7,536.4,18608.931944444448,28.66057692307692,1.5832419924491536,822237.528889492,145936.94790042992,0,0,0,1,0,1596176017a.csv,ns
-1998,1863,-157509.3333333333,-182.2112676056338,4.05909122865906,-1933,1996,455173.3888888889,517.0281690140845,1.255456654185096,-1996,1998,43381.6111111111,55.11971830985915,4.258154112545753,-1706.6,449.8,-8148.701388888888,-9.637323943661972,9.21031295605643,-320.0,2290.8,15720.391666666668,16.769014084507045,2.3025782390141076,-882.5,359.5,4585.2249999999985,4.341549295774647,6.907734717042323,1056823.3767266846,130049.41706187672,1,0,0,0,0,1596176054a.csv,ns
-1998,1998,146735.72222222222,304.65384615384613,1.1248540140585503,-1973,1996,100253.44444444444,209.14102564102564,1.6324244710575557,-1996,1998,140421.4583333333,299.11538461538464,-0.9081103499537829,-251.3,406.7,-4457.609722222221,-8.805128205128206,78.94736842105263,-190.6,1901.9,13647.475000000002,29.01666666666667,6.401137980085348,-303.5,355.6,9266.013888888889,18.94487179487179,2.1337126600284493,570208.7467454685,45099.394536192536,1,0,0,0,0,1596167636,ns
-1998,1468,162660.18253968254,241.61946902654867,-2.634671023362751,-1998,1859,338581.9404761905,489.3628318584071,0.35661960612972105,-1996,1998,25439.892857142855,18.035398230088497,0.4496863979225733,-494.9,145.8,-16247.666269841267,-21.152212389380512,5.870129870129871,-234.6,1611.8,7352.749999999997,9.957522123893808,5.870129870129871,-189.4,263.7,19683.35198412698,27.41238938053098,0.0,819147.6864474032,95638.50581801106,0,0,0,1,0,1596167781,ns
-1845,1980,127836.2361111111,149.76470588235293,1.0845598353109231,-650,1996,365785.4384920635,435.7352941176471,1.5871496562444567,-1996,1996,141748.73214285713,168.68382352941177,4.350894370101178,-525.1,1912.1,4407.521626984127,4.350000000000001,76.96116573530452,-209.5,998.9,-183.53432539682458,-0.7404411764705907,6.0125910730706655,-561.0,827.8,21362.47638888889,24.34411764705882,3.6075546438423993,976565.8654198815,106555.60817078216,0,0,0,1,0,1596167850,ns
-1998,1128,67670.66666666666,125.26666666666667,0.6208353337900969,-1317,964,99440.51388888888,182.48888888888888,2.011867991080568,-1996,1416,178676.23611111112,320.3333333333333,-0.15302958393599722,-269.7,737.8,5570.584722222221,9.019999999999998,11.036625245258339,-574.5,2132.9,12541.647222222222,22.293333333333347,7.3577501635055595,-267.9,888.5,15191.122222222224,26.816666666666652,0.0,632885.8487909232,60416.8018577047,1,0,0,0,0,1596167913,ns
-1998,1155,146925.56944444444,167.79285714285714,-2.1965768645492707,-782,1304,265269.52182539686,305.1357142857143,-1.3392240301353875,-1996,1585,221555.08134920636,255.65,2.737777197902393,-227.2,1541.8,10586.504960317458,10.667142857142862,8.171978452660895,-394.5,2048.4,5066.375000000003,6.2550000000000034,4.669701972949083,-163.5,275.5,18553.37876984127,21.50357142857143,3.502276479711812,970537.8881239033,116644.35869695379,0,0,0,1,0,1596167936,ns
-1998,1165,129148.11111111112,146.6267605633803,3.213970303223885,-377,1800,355127.5833333334,403.3169014084507,0.1198354117620114,-1996,1998,84959.30555555556,97.23239436619718,2.294044501217403,-627.6,213.2,-21238.281944444443,-23.84436619718309,0.0,-640.1,1887.6,-365.83055555555916,-0.03661971830985787,4.605156478028215,-340.8,429.3,12215.574999999997,14.014084507042249,16.118047673098754,1013216.2161143206,95964.08624027311,1,0,0,0,0,1596167964,ns
-1998,1998,52531.74603174602,121.34939759036145,1.4904336137716854,-1776,728,-17.392857142857792,-5.855421686746988,1.0497306899612104,-1996,1886,181387.61111111112,324.04819277108436,-0.5502965118404007,-263.4,891.5,2844.919047619046,1.569879518072288,8.089668615984404,-814.1,2253.7,1580.0126984126978,7.64939759036145,22.24658869395711,-368.9,473.6,10741.715079365078,23.77831325301206,0.0,617905.8148854511,60166.440727277455,1,0,0,0,0,1596167991,ns
-1998,1998,129343.5992063492,153.74436090225564,3.208574121846978,-1998,1996,339453.26984126976,428.812030075188,-0.5136435385173953,-1996,1851,86206.39285714287,108.42857142857143,1.3350613983787474,-360.4,1701.9,7024.512301587302,2.3421052631578942,6.200466200466201,-283.6,1821.3,6119.877777777774,3.1842105263157925,4.96037296037296,-319.9,1017.6,23734.792857142857,24.553383458646614,0.0,931960.8498340086,90479.16272762865,1,0,0,0,0,1596168069,ns
-1998,1258,121074.43055555556,137.39285714285714,1.1378499434117355,-994,1853,333127.1388888889,383.0,2.3322976270546554,-1996,1998,192585.02777777775,224.5142857142857,3.8925194727903376,-222.7,1475.4,63.862500000001305,-0.8492857142857115,5.837127466186354,-1108.9,1317.8,5150.343055555554,7.192142857142857,4.669701972949083,-219.7,514.1,20094.219444444443,22.70857142857144,0.0,988760.3905115476,96869.16881067795,1,0,0,0,0,1596168093,ns
-1998,1326,86098.53174603173,116.18705035971223,-1.4638186966828326,-602,1996,317884.2817460317,361.1223021582734,1.9422183202573196,-1996,1998,161898.49206349204,175.0431654676259,1.516981197177219,-280.7,1450.9,-4539.843253968255,-3.151798561151073,5.921545906891145,-376.6,2293.4,8064.219444444445,18.443165467625917,4.737236725512917,-448.4,448.3,13863.339285714284,16.756834532374114,3.5529275441346875,983400.1937309967,104469.69627900123,1,0,0,0,0,1596168117,ns
-1998,1234,234606.92857142858,273.31205673758865,-1.9333005513005783,-1880,1915,324931.56349206343,358.73758865248226,-1.1300169748096438,-1996,1998,201789.44841269837,230.4822695035461,5.373808314861819,-941.7,194.3,-14835.357142857143,-18.384397163120564,4.67080745341615,-595.0,2233.7,9948.7126984127,9.744680851063832,4.67080745341615,-929.1,437.5,10268.823412698412,9.748226950354612,4.67080745341615,979057.0618652878,98634.98447007804,1,0,0,0,0,1596168382,ns
-1998,1269,213088.2103174603,308.9646017699115,-2.0491625782889895,-1007,1996,345212.9603174603,483.3185840707965,0.8685614503217801,-1996,1937,59935.48412698413,90.78761061946902,0.16045664333756648,-418.8,500.4,-13041.969444444443,-18.332743362831863,4.402597402597403,-1201.3,2268.6,8937.371428571432,13.80088495575221,4.402597402597403,-1236.9,473.5,13051.483730158729,13.399115044247777,57.23376623376624,818899.2386821753,96497.65273622295,0,0,0,1,0,1596168404,ns
-1998,1425,19760.59920634921,13.805755395683454,4.175115512917188,-1846,1996,348771.7341269842,409.23741007194246,-1.9424300813476831,-1996,1998,263251.626984127,309.2661870503597,1.7045790925397877,-314.5,1204.3,3860.3702380952323,3.0661870503597113,4.737236725512917,-1073.0,2293.4,19987.69285714286,16.475539568345322,4.737236725512917,-204.7,1426.4,28782.124206349206,29.42949640287769,0.0,1000592.252185114,145534.86316513634,1,0,0,0,0,1596168450,ns
-1998,1621,-97169.33928571429,-109.82142857142857,-1.7166167871149305,-897,1996,352867.56349206343,407.23571428571427,-3.487814148203683,-1996,1998,364166.3055555555,416.8142857142857,2.380669428905812,-284.3,1688.7,3066.857539682541,2.611428571428568,8.171978452660895,-549.8,1755.1,10338.28075396825,13.510000000000002,5.837127466186354,-440.6,1556.5,20558.080357142855,23.34857142857142,0.0,1007894.1773709792,127686.19621811982,1,0,0,0,0,1596168518,ns
-1998,1238,83687.79166666666,234.31034482758622,-0.3284194222933767,-1476,1996,74046.13888888888,203.79310344827587,0.3479974576299922,-1996,1998,40186.20833333333,118.22413793103448,1.9958039037241324,-528.6,357.9,-7608.705555555557,-20.78793103448276,81.46067415730337,-394.3,2270.8,18503.422222222227,53.63620689655173,5.818619582664526,-1202.9,906.6,6546.880555555554,20.281034482758617,75.64205457463885,446283.3047623545,63345.708104592166,0,0,0,1,0,1596168571,ns
-1998,1809,-81994.55952380951,-132.7037037037037,-1.6388201557156319,-1998,1996,90296.46825396825,140.80246913580248,-0.16003132892902694,-1996,1998,155695.3134920635,285.3703703703704,0.7038533435214183,-189.1,888.8,2980.965476190473,5.514814814814813,10.384615384615385,-291.6,1679.2,15703.859126984127,27.820987654320984,6.230769230769232,-140.9,356.5,8517.978174603173,17.35061728395062,0.0,619088.0577919562,61624.12311267343,0,1,0,0,0,1596168589,ns
-1998,1843,-55359.50595238096,-64.5,3.388912778095087,-1996,1996,392488.36111111107,451.9,0.06508659977602198,-1996,1832,80019.64285714286,94.35,3.585745554100387,-517.2,540.0,-12943.03630952381,-14.46785714285714,9.339403945898166,-2239.3,2293.4,5299.253373015874,7.725000000000003,4.669701972949083,-1583.4,1095.5,12193.79722222222,13.202142857142865,75.8826570604226,1004096.1349069644,146446.56105506342,1,0,0,0,0,1596168687,ns
-1998,1634,-100060.375,-115.41304347826087,-2.6370232502014885,-1998,1996,337962.8948412698,392.2536231884058,-2.396976912323062,-1996,1998,302502.4861111111,354.4782608695652,2.0296607765037926,-221.2,1124.5,9940.255753968251,11.704347826086957,10.656187796005216,-1084.7,1891.1,13442.323809523807,16.77173913043479,2.3680417324456036,-213.9,528.4,15537.958730158729,18.23043478260869,1.1840208662228018,994896.7710054833,120429.42990706734,0,0,0,0,1,1596168756,ns
-1998,1264,-2932.7996031746025,-2.235294117647059,-2.326969143439161,-1998,1935,314088.8075396825,370.9264705882353,-1.593176601342367,-1996,1998,229598.07539682538,274.3529411764706,3.780525782673849,-1173.6,401.3,-17314.75734126984,-21.647794117647063,0.0,-1674.4,2292.2,13683.445039682536,15.03749999999999,4.810072858456532,-722.4,491.8,10407.918253968255,11.847058823529407,4.810072858456532,974949.5965978542,118640.20394914849,1,0,0,0,0,1596168786,ns
-1998,1998,-62360.0257936508,-73.40714285714286,3.4878395715976787,-1998,1996,331475.90277777775,381.2785714285714,0.2244530539215122,-1996,1998,15065.6865079365,20.064285714285713,2.10448429133057,-388.0,1493.8,8605.967857142858,10.037857142857145,10.506829439135437,-560.3,2101.9,13010.312301587304,14.285714285714292,2.3348509864745415,-157.6,464.1,18619.639484126983,21.67357142857143,0.0,1028613.1281993552,140152.66993123,0,0,0,1,0,1596168849,ns
-1998,1356,-84587.19246031746,-96.26428571428572,-1.685733595545917,-1998,1996,404560.98412698414,466.7785714285714,2.244683582627079,-1996,1998,166839.01984126982,191.89285714285714,4.011468817274289,-215.4,1132.6,2987.264484126982,3.5442857142857123,10.506829439135437,-715.4,1518.0,11753.012896825398,13.124999999999988,4.669701972949083,-752.3,294.6,13333.02123015873,15.683571428571424,5.837127466186354,1017326.228376532,127778.83266782247,1,0,0,0,0,1596168879,ns
-1998,1532,-141733.61507936506,-153.10791366906474,-2.3091694701026717,-1998,1996,405503.73412698414,445.54676258992805,1.4932939716344658,-1996,1874,173575.0753968254,204.1726618705036,4.686098537618204,-296.2,1613.7,9760.101190476189,7.08561151079137,8.29978162958919,-1323.8,1805.8,6675.535714285711,4.371223021582724,59.28415449706566,-1213.1,726.6,19509.884523809524,19.94028776978417,0.0,1064349.5794253168,136936.2469213416,1,0,0,0,0,1596168911,ns
-1998,1721,-21383.424603174608,-25.15909090909091,-1.4696532615829934,-1896,1996,369613.9285714285,453.29545454545456,1.9683219239235927,-1996,1998,123274.623015873,151.36363636363637,3.1765484961004513,-388.8,554.4,-2753.6605158730176,-3.6333333333333337,9.918286841363766,-1167.5,2188.5,-1387.60297619048,-0.4537878787878626,4.959143420681883,-2077.1,753.9,1848.4831349206363,2.928787878787878,73.14736545505778,979854.5415219085,134194.72702279873,0,0,0,1,0,1596168947,ns
-1998,1524,-132163.78174603172,-166.4014598540146,-1.5677154788217662,-1167,1996,379652.27380952373,423.1094890510949,1.5404732751246841,-1996,1998,178880.2738095238,233.5036496350365,4.641120039477704,-394.1,964.7,3949.4400793650784,2.2489051094890535,8.419666374012293,-400.4,2293.4,22651.151190476183,17.03941605839416,2.405618964003512,-1033.9,449.9,12224.859920634923,10.276642335766423,9.622475856014049,992995.4193972825,130230.27944940995,1,0,0,0,0,1596169056,ns
-1998,1998,-75688.74999999999,-84.85906040268456,3.2883029318545725,-1998,1813,346194.3611111111,382.3422818791946,-0.6017863034520208,-1996,1937,189148.21825396825,204.28859060402684,3.868091039817681,-1108.1,468.3,-20834.276587301585,-20.33758389261743,0.0,-1109.8,2288.9,-2753.730555555557,1.3281879194630897,30.892262125138842,-1058.6,323.3,-634.5793650793648,0.2677852348993265,6.619770455386894,1070563.528295275,151246.1531682893,0,0,0,1,0,1596169080,ns
-1998,1998,-125505.90277777778,-150.22794117647058,2.5564077756474233,-1998,1996,304944.8055555556,361.44117647058823,-0.6426419907504782,-1996,1998,137264.29166666666,167.60294117647058,3.8397641868868035,-879.6,282.8,-17409.07916666667,-20.57794117647058,0.0,-1320.7,2291.2,-3951.440277777777,-6.072794117647055,2.40788937872913,-698.0,346.3,-1001.1055555555548,-0.3742647058823518,9.63155751491652,983952.0889970701,140852.3154471766,0,0,0,1,0,1596169106,ns
-1998,1553,-233755.06944444444,-275.45652173913044,-1.4666811184274264,-1284,1996,371252.5277777777,434.2608695652174,0.23944536081059228,-1996,1998,128287.43055555555,152.31884057971016,5.548614039077742,-286.3,1678.8,8730.834722222222,11.393478260869562,3.556212204507972,-411.8,1796.8,19807.96527777778,22.618840579710152,4.7416162726772955,-740.5,1978.2,13365.795833333335,15.865942028985511,1.1854040681693239,1004866.0842793845,144323.11746695478,1,0,0,0,0,1596169185,ns
